Feature 1,Feature 2,Correlation
propertyTaxRate,gdp2022,0.056729816513656516
Long,propertyTaxTotalLevy,0.056376673808734505
computingDeviceAccess2019Percent,medianAge,0.05634500042750445
PropertyValuationPerCapita,overDoseDeathsPerHundredThousand,0.055343427414160346
k12Funding,veteranPercent,0.05523973967073737
Area (Square Mile),puvDeferredShare,0.0552271806007606
Lat,k12Funding,0.05482597459839538
Lat,educationalAttainmentPercent,0.05461046192416652
demVotePercent2012,numberOfFarmsChangeSince2017Percent,0.054440667143522435
repVotePercent2008,propertyTaxPerCapita,0.053891574238273364
overDoseDeathsPerHundredThousand,populationChangeSince2014,0.05346697690025524
overDoseDeathsPerHundredThousand,k12Funding,0.053303222525289816
propertyTaxPerCapita,youthOpportunity2022Percent,0.05315082187585638
repVotePercent2016,puvValuationDeferred,0.05169446408587555
Long,puvValuationDeferred,0.051621629408149766
demVotePercent2016,foodInsecurity2022Percent,0.05156134235996657
propertyTaxTotalLevy,veteranPercent,0.051357666316701446
demVotePercent2016,veteranPercent,0.050824747438540215
Lat,computingDeviceAccess2019Percent,0.05056392122359522
repVotePercent2024,agriculturalLandAcres,0.05036154931708443
Long,averageWeeklyWage,0.050160654158228096
Long,averageWeeklyWageAsPercentofStateAverage,0.050160654158228096
uninsuredResidents2020Percent,Gdp2021,0.05002272052379777
demVotePercent2020,veteranPercent,0.049293362103720754
overDoseDeathsPerHundredThousand,broadbandInternetAccess2019Percent,0.0492407676919988
propertyTaxLevy,educationalAttainmentGoal2030,0.049118297418274094
repVotePercent2008,under18ChangeSince2014Percent,0.049092320100444016
demVotePercent2016,computingDeviceAccess2019Percent,0.04850749655878994
Long,populationPercentOfState,0.047697314929906684
uninsuredResidents2020Percent,gdp2022,0.04756550007289198
Long,population,0.04743970677716898
demVotePercent2016,computingDeviceAccess2022Percent,0.04715863474760784
demVotePercent2012,drugOverdoseEmergenciesPerHundredThousand,0.04693248485620251
preKEnrollment2022Percent,agriculturalLandAcres,0.04642542877910312
puvValuationDeferred,propertyTaxLevy,0.045740493080638496
medicaidEnrollmentTraditionalPercent,numberOfFarmsChangeSince2017Percent,0.04560788086362161
propertyTaxTotalLevy,propertyTaxLevy,0.04513280298265362
localSalesTaxRate,puvDeferredShare,0.04507025198060958
repVotePercent2012,perCapitaIncome,0.044882686755772526
repVotePercent2012,perCapitaIncomeAsPercentofStatePCI,0.044882686755772526
preKEnrollment2023Percent,Gdp2021,0.04484717106725326
medicaidEnrollmentExpansionPercent,numberOfFarmsChangeSince2017Percent,0.044416818344526994
educationalAttainmentPercent,preKEnrollment2023Percent,0.04386492237522476
repVotePercent2024,broadbandInternetAccess2019Percent,0.043602686789006445
over65ChangeSince2014Percent,medianAgeChangePercent,0.043529846435321685
preKEnrollment2023Percent,gdp2022,0.04345735684093559
Long,computingDeviceAccess2019Percent,0.04322081234742513
repVotePercent2024,youthOpportunity2022Percent,0.043083475656892044
Long,numberOfFarmsChangeSince2017Percent,0.04303432639358624
demVotePercent2000,perCapitaIncomeAsPercentofStatePCI,0.04245775427432814
demVotePercent2000,perCapitaIncome,0.04245775427432814
repVotePercent2004,propertyTaxPerCapita,0.04214912804544406
Long,computingDeviceAccess2022Percent,0.04214820565285417
PropertyValuationPerCapita,agriculturalLandChangeSince2017Percent,0.0421201930087082
demVotePercent2016,drugOverdoseEmergenciesPerHundredThousand,0.041989499526026895
demVotePercent2008,uninsuredResidents2020Percent,0.04175268880738089
drugOverdoseEmergenciesPerHundredThousand,preKEnrollment2022Percent,0.04130941037159233
Long,medianAgeChangePercent,0.04121816380301905
uninsuredResidents2020Percent,numberOfFarms,0.04085394933177645
overDoseDeathsPerHundredThousand,perCapitaIncomeAsPercentofStatePCI,0.040820691314373124
overDoseDeathsPerHundredThousand,perCapitaIncome,0.040820691314373124
puvDeferredShare,under18ChangeSince2014Percent,0.04075555873673288
demVotePercent2004,overDoseDeathsPerHundredThousand,0.040731541415887695
Lat,childPovertyPercent,0.040221169254800744
repVotePercent2012,foodInsecurity2021Percent,0.039852391854980206
Lat,educationalAttainmentGoal2030,0.039813273437322154
broadbandInternetAccess2019Percent,under18Percent,0.03933204793546634
repVotePercent2008,adultsWithoutHSDiplomaPercent,0.03921243670064213
Lat,over65ChangeSince2014Percent,0.03911316444934099
repVotePercent2024,medicaidEnrollmentTraditionalPercent,0.03892143250668435
Area (Square Mile),k12FundingADM,0.03875070732584045
demVotePercent2024,veteranPercent,0.037863753027851756
propertyTaxLevy,veteranPercent,0.03777404833943048
demVotePercent2016,preKEnrollment2022Percent,0.03702366387760406
demVotePercent2020,PropertyValuationPerCapita,0.036849770807411884
broadbandInternetAccess2022Percent,under18Percent,0.03683144276728333
demVotePercent2020,populationChangeSince2014,0.036830910434808614
demVotePercent2008,overDoseDeathsPerHundredThousand,0.036772809737014626
preKEnrollment2023Percent,computingDeviceAccess2022Percent,0.03653970965955482
repVotePercent2004,preKEnrollment2022Percent,0.0359355360317398
demVotePercent2004,puvValuationDeferred,0.03583730256970445
demVotePercent2012,uninsuredResidents2020Percent,0.03581858896946094
Lat,propertyTaxTotalLevy,0.03528055899451423
repVotePercent2020,computingDeviceAccess2022Percent,0.035123828321761336
propertyTaxRate,k12Funding,0.03505766861334549
repVotePercent2020,computingDeviceAccess2019Percent,0.035023934531714956
repVotePercent2000,propertyTaxPerCapita,0.034027185492016936
propertyTaxLevy,populationPercentOfState,0.03365180201004455
propertyTaxLevy,population,0.03336830050517549
demVotePercent2012,overDoseDeathsPerHundredThousand,0.03232159758799604
repVotePercent2012,educationalAttainmentPercent,0.03229356854968322
repVotePercent2016,puvDeferredShare,0.03155117443225614
repVotePercent2020,propertyTaxPerCapita,0.03136078381552579
demVotePercent2004,medianAgeChangePercent,0.031225773580886636
propertyTaxPerCapita,foodInsecurity2022Percent,0.03113234719171464
repVotePercent2000,averageWeeklyWage,0.030932203289769526
repVotePercent2000,averageWeeklyWageAsPercentofStateAverage,0.030932203289769526
repVotePercent2012,adultsWithoutHSDiplomaPercent,0.030464216568299122
youthOpportunity2022Percent,numberOfFarms,0.03034286180791521
preKEnrollment2023Percent,broadbandInternetAccess2022Percent,0.029959441839537693
perCapitaIncome,under18Percent,0.029422466832624967
perCapitaIncomeAsPercentofStatePCI,under18Percent,0.029422466832624967
medicaidEnrollmentTraditionalPercent,Gdp2021,0.02933311194870212
repVotePercent2004,populationPercentOfState,0.029212774372417927
repVotePercent2004,population,0.029104770240653537
drugOverdoseEmergenciesPerHundredThousand,medianAge,0.02908638982553568
repVotePercent2000,k12FundingADM,0.028326251057851866
preKEnrollment2023Percent,agriculturalLandAcres,0.02827237805853467
repVotePercent2000,Lat,0.027296567110936372
demVotePercent2000,drugOverdoseEmergenciesPerHundredThousand,0.027228991872960445
medicaidEnrollmentExpansionPercent,Gdp2021,0.02672583758128105
medicaidEnrollmentTraditionalPercent,gdp2022,0.026683113174384213
repVotePercent2008,perCapitaIncomeAsPercentofStatePCI,0.02634135018061918
repVotePercent2008,perCapitaIncome,0.02634135018061918
perCapitaIncome,agriculturalLandAcres,0.026298894249805634
perCapitaIncomeAsPercentofStatePCI,agriculturalLandAcres,0.026298894249805634
repVotePercent2024,propertyTaxPerCapita,0.026223112351702518
repVotePercent2004,under18Percent,0.02587590254041152
overDoseDeathsPerHundredThousand,computingDeviceAccess2019Percent,0.025875057496025006
uninsuredResidents2020Percent,medianAgeChangePercent,0.025657995182381297
demVotePercent2000,educationalAttainmentPercent,0.025376263366068262
veteranPercent,medianAgeChangePercent,0.025274600456738253
drugOverdoseEmergenciesPerHundredThousand,computingDeviceAccess2019Percent,0.02451190388854211
overDoseDeathsPerHundredThousand,averageWeeklyWage,0.024507958136884608
overDoseDeathsPerHundredThousand,averageWeeklyWageAsPercentofStateAverage,0.024507958136884608
puvValuationDeferred,overDoseDeathsPerHundredThousand,0.024423518774940887
medicaidEnrollmentExpansionPercent,gdp2022,0.024061021379200513
demVotePercent2016,preKEnrollment2023Percent,0.023450625651847416
demVotePercent2024,puvDeferredShare,0.023256668347327585
educationalAttainmentPercent,under18Percent,0.023031034748898015
puvValuationDeferred,puvDeferredShare,0.022893282080922728
preKEnrollment2023Percent,computingDeviceAccess2019Percent,0.022673333314469406
localSalesTaxRate,foodInsecurity2022Percent,0.022295493702427414
drugOverdoseEmergenciesPerHundredThousand,educationalAttainmentPercent,0.022257974368786675
demVotePercent2024,drugOverdoseEmergenciesPerHundredThousand,0.021952134911408926
demVotePercent2008,drugOverdoseEmergenciesPerHundredThousand,0.021934016491736354
repVotePercent2024,under18ChangeSince2014Percent,0.021741508324851336
localSalesTaxRate,childPovertyPercent,0.02155364653001328
Lat,PropertyValuationPerCapita,0.0213616181049558
repVotePercent2000,preKEnrollment2023Percent,0.020523575462235127
puvValuationDeferred,medianAge,0.020512467826263755
demVotePercent2020,drugOverdoseEmergenciesPerHundredThousand,0.020471791815393235
preKEnrollment2023Percent,medianAgeChangePercent,0.02017613517974294
Lat,populationPercentOfState,0.020151097716752824
Lat,population,0.019920541217922024
repVotePercent2020,Lat,0.019761833843851558
numberOfFarms,medianAge,0.019214962126850286
repVotePercent2024,Lat,0.01900126320671623
Long,broadbandInternetAccess2022Percent,0.018615055442750543
Lat,broadbandInternetAccess2019Percent,0.01823734424240063
localSalesTaxRate,foodInsecurity2021Percent,0.01801731162841857
Lat,agriculturalLandAcres,0.017882722556278458
repVotePercent2004,foodInsecurity2022Percent,0.01721011473446789
propertyTaxRate,educationalAttainmentGoal2030,0.01653619630190527
propertyTaxTotalLevy,propertyTaxRate,0.016445137821643523
Area (Square Mile),broadbandInternetAccess2022Percent,0.016273265115595105
perCapitaIncome,over65in2024Percent,0.016242192372196686
perCapitaIncomeAsPercentofStatePCI,over65in2024Percent,0.016242192372196686
demVotePercent2000,over65in2024Percent,0.016164225646195362
Long,foodInsecurity2022Percent,0.015644449667014004
demVotePercent2004,drugOverdoseEmergenciesPerHundredThousand,0.01488019426071155
overDoseDeathsPerHundredThousand,computingDeviceAccess2022Percent,0.014489938014664513
repVotePercent2004,adultsWithoutHSDiplomaPercent,0.014020519862750526
repVotePercent2020,agriculturalLandAcres,0.013437851001533012
repVotePercent2024,childPovertyPercent,0.012134361289103363
Lat,broadbandInternetAccess2022Percent,0.011697775568918874
repVotePercent2024,Area (Square Mile),0.010993436758190393
preKEnrollment2023Percent,broadbandInternetAccess2019Percent,0.010992751339721205
uninsuredResidents2021Percent,numberOfFarms,0.010911753552433836
demVotePercent2000,uninsuredResidents2021Percent,0.01075901359600131
k12Funding,preKEnrollment2023Percent,0.010698674430736129
adultsWithoutHSDiplomaPercent,veteranPercent,0.008527190298811674
puvValuationDeferred,veteranPercent,0.00830283038755819
Lat,medianAgeChangePercent,0.007917464789660735
repVotePercent2004,educationalAttainmentGoal2030,0.007295971800223172
Area (Square Mile),computingDeviceAccess2019Percent,0.007289687369466651
repVotePercent2020,under18ChangeSince2014Percent,0.0072072504967476666
agriculturalLandAcres,medianAgeChangePercent,0.005737992618169411
puvDeferredShare,drugOverdoseEmergenciesPerHundredThousand,0.005496472248845562
repVotePercent2020,puvValuationDeferred,0.005479733045446784
Lat,foodInsecurity2021Percent,0.004847836991572482
Long,broadbandInternetAccess2019Percent,0.004804309485274243
repVotePercent2008,educationalAttainmentPercent,0.004567547405158001
preKEnrollment2022Percent,numberOfFarmsChangeSince2017Percent,0.0044700865854290835
demVotePercent2020,preKEnrollment2023Percent,0.003894545782443853
repVotePercent2004,propertyTaxTotalLevy,0.0037810188279517255
propertyTaxRate,populationPercentOfState,0.0037387238423027495
propertyTaxRate,population,0.0035315547429608653
adultsWithoutHSDiplomaPercent,averageWeeklyWage,0.003503826564238111
adultsWithoutHSDiplomaPercent,averageWeeklyWageAsPercentofStateAverage,0.003503826564238111
under18Percent,medianAgeChangePercent,0.0031232420456250897
Lat,foodInsecurity2022Percent,0.002828425377317721
Long,foodInsecurity2021Percent,0.002296616987802691
educationalAttainmentPercent,medianAge,0.0022552656876558184
Lat,numberOfFarmsChangeSince2017Percent,0.0020949520834415477
demVotePercent2016,broadbandInternetAccess2019Percent,0.0019274526363703664
repVotePercent2012,under18ChangeSince2014Percent,0.0010125706158444295
repVotePercent2016,Lat,0.00033658728744287723
drugOverdoseEmergenciesPerHundredThousand,over65ChangeSince2014Percent,0.00018966375654082737
repVotePercent2000,under18Percent,5.939288957465362e-05
demVotePercent2004,over65in2024Percent,-0.0009405598847823797
repVotePercent2024,under18Percent,-0.001271901422139889
demVotePercent2020,preKEnrollment2022Percent,-0.002767767726608763
propertyTaxTotalLevy,preKEnrollment2023Percent,-0.0029482266743145013
puvValuationDeferred,propertyTaxRate,-0.003171979172164338
drugOverdoseEmergenciesPerHundredThousand,computingDeviceAccess2022Percent,-0.003270429041925055
repVotePercent2020,youthOpportunity2022Percent,-0.0034191978025283403
Lat,under18Percent,-0.004005892043610751
overDoseDeathsPerHundredThousand,k12FundingADM,-0.004495218292997318
demVotePercent2000,medianAgeChangePercent,-0.00451344469100978
preKEnrollment2022Percent,Gdp2021,-0.004525264396633838
demVotePercent2016,overDoseDeathsPerHundredThousand,-0.004652779452517096
repVotePercent2004,agriculturalLandAcres,-0.005105580456603053
preKEnrollment2022Percent,gdp2022,-0.005895438918999645
educationalAttainmentGoal2030,preKEnrollment2023Percent,-0.0060245204170249035
repVotePercent2016,under18ChangeSince2014Percent,-0.007177464673220598
preKEnrollment2023Percent,under18Percent,-0.007707471563489754
repVotePercent2020,Area (Square Mile),-0.008938571056644366
propertyTaxLevy,medianAgeChangePercent,-0.010895697386980022
repVotePercent2004,k12Funding,-0.011469716998937493
demVotePercent2020,foodInsecurity2021Percent,-0.011641069152200565
Lat,medicaidEnrollmentTraditionalPercent,-0.01189849094249299
repVotePercent2004,Lat,-0.01195008023706429
preKEnrollment2022Percent,medianAgeChangePercent,-0.012361643594319271
repVotePercent2004,Area (Square Mile),-0.012445821235132524
Area (Square Mile),propertyTaxPerCapita,-0.012651839630298357
PropertyValuationPerCapita,adultsWithoutHSDiplomaPercent,-0.012690809868217003
repVotePercent2012,Lat,-0.01272279129380956
drugOverdoseEmergenciesPerHundredThousand,over65in2024Percent,-0.01285272998300295
demVotePercent2024,numberOfFarms,-0.013927559740364467
demVotePercent2000,puvValuationDeferred,-0.015522840235848967
Lat,perCapitaIncomeAsPercentofStatePCI,-0.015617560412532188
Lat,perCapitaIncome,-0.015617560412532188
repVotePercent2024,computingDeviceAccess2022Percent,-0.016056995006697813
propertyTaxRate,medianAge,-0.016109798856917525
puvDeferredShare,numberOfFarms,-0.016257210558080357
demVotePercent2004,uninsuredResidents2021Percent,-0.016304861400323594
Area (Square Mile),computingDeviceAccess2022Percent,-0.016369351661851446
demVotePercent2020,overDoseDeathsPerHundredThousand,-0.01658728754318222
Lat,under18ChangeSince2014Percent,-0.016669142351850057
uninsuredResidents2021Percent,medianAgeChangePercent,-0.01720560376072521
propertyTaxLevy,numberOfFarms,-0.017503765997873632
repVotePercent2004,Gdp2021,-0.01755649637966228
drugOverdoseEmergenciesPerHundredThousand,perCapitaIncomeAsPercentofStatePCI,-0.017869740638219077
drugOverdoseEmergenciesPerHundredThousand,perCapitaIncome,-0.017869740638219077
repVotePercent2024,computingDeviceAccess2019Percent,-0.017968970607347687
repVotePercent2008,puvDeferredShare,-0.01800620534108571
repVotePercent2004,gdp2022,-0.01866171914633503
localSalesTaxRate,veteranPercent,-0.018978745344810803
repVotePercent2016,medicaidEnrollmentExpansionPercent,-0.01928302749705174
propertyTaxRate,k12FundingADM,-0.019315478131342014
propertyTaxLevy,overDoseDeathsPerHundredThousand,-0.019390608885692537
propertyTaxRate,overDoseDeathsPerHundredThousand,-0.019530436856262254
repVotePercent2020,medicaidEnrollmentTraditionalPercent,-0.020403543502425438
uninsuredResidents2020Percent,educationalAttainmentGoal2030,-0.02059665154946105
demVotePercent2016,broadbandInternetAccess2022Percent,-0.020971712397873477
demVotePercent2024,preKEnrollment2023Percent,-0.02105693667157482
repVotePercent2000,foodInsecurity2022Percent,-0.021151186257328276
demVotePercent2016,uninsuredResidents2020Percent,-0.02121713066260234
localSalesTaxRate,preKEnrollment2023Percent,-0.021303920482797896
uninsuredResidents2021Percent,Gdp2021,-0.021593231333943134
repVotePercent2004,foodInsecurity2021Percent,-0.021606427192429056
Long,drugOverdoseEmergenciesPerHundredThousand,-0.021769603017663876
demVotePercent2020,foodInsecurity2022Percent,-0.022516643369401804
repVotePercent2024,puvValuationDeferred,-0.022607952766634794
demVotePercent2024,overDoseDeathsPerHundredThousand,-0.022928710604337522
repVotePercent2008,Area (Square Mile),-0.02305200841802319
PropertyValuationPerCapita,numberOfFarms,-0.023118347467121145
repVotePercent2000,preKEnrollment2022Percent,-0.02344173619901538
uninsuredResidents2021Percent,gdp2022,-0.024048139482417526
propertyTaxLevy,medianAge,-0.024064489502586613
repVotePercent2008,agriculturalLandAcres,-0.024502936570917518
propertyTaxTotalLevy,uninsuredResidents2020Percent,-0.02553534895681502
uninsuredResidents2020Percent,k12Funding,-0.026295733463435726
demVotePercent2024,preKEnrollment2022Percent,-0.026452575032341132
propertyTaxRate,over65in2024Percent,-0.026673580015251126
repVotePercent2016,Area (Square Mile),-0.02705639826020224
Area (Square Mile),medianAge,-0.027580059920624952
Area (Square Mile),PropertyValuationPerCapita,-0.028007487331147378
Area (Square Mile),broadbandInternetAccess2019Percent,-0.028142496856446816
repVotePercent2016,youthOpportunity2019Percent,-0.028773923347369442
Lat,populationChangeSince2014,-0.029341957691049025
perCapitaIncome,over65ChangeSince2014Percent,-0.030161806141944435
perCapitaIncomeAsPercentofStatePCI,over65ChangeSince2014Percent,-0.030161806141944435
demVotePercent2000,over65ChangeSince2014Percent,-0.03050224936286079
repVotePercent2008,Lat,-0.031380873099990776
repVotePercent2020,under18Percent,-0.03139424911184617
Lat,agriculturalLandChangeSince2017Percent,-0.03235244460537627
repVotePercent2012,puvDeferredShare,-0.032801384239399906
medicaidEnrollmentTraditionalPercent,medianAge,-0.03323174400342234
youthOpportunity2019Percent,numberOfFarmsChangeSince2017Percent,-0.03336620478510692
medicaidEnrollmentTraditionalPercent,educationalAttainmentGoal2030,-0.03401317600854126
overDoseDeathsPerHundredThousand,educationalAttainmentPercent,-0.03533301690005917
averageWeeklyWageAsPercentofStateAverage,veteranPercent,-0.03565069213156486
averageWeeklyWage,veteranPercent,-0.03565069213156486
Long,medianAge,-0.03574420332642433
youthOpportunity2022Percent,Gdp2021,-0.03595957873313019
medicaidEnrollmentTraditionalPercent,populationPercentOfState,-0.03605498178821583
Long,PropertyValuationPerCapita,-0.036088113170799234
demVotePercent2016,PropertyValuationPerCapita,-0.036159768800106094
medicaidEnrollmentTraditionalPercent,population,-0.03630273453226155
repVotePercent2008,under18Percent,-0.03680771079162728
localSalesTaxRate,preKEnrollment2022Percent,-0.03734449067625425
youthOpportunity2022Percent,gdp2022,-0.037798626252131394
preKEnrollment2022Percent,computingDeviceAccess2022Percent,-0.03803388658545978
puvDeferredShare,overDoseDeathsPerHundredThousand,-0.03827822691973485
repVotePercent2012,Area (Square Mile),-0.03909964002543341
k12Funding,preKEnrollment2022Percent,-0.0392942775535129
foodInsecurity2022Percent,numberOfFarms,-0.03963473516831842
Long,educationalAttainmentPercent,-0.03974414484413804
agriculturalLandAcres,populationChangeSince2014,-0.040218410777272465
youthOpportunity2022Percent,numberOfFarmsChangeSince2017Percent,-0.04118099419615809
propertyTaxRate,numberOfFarms,-0.04133245688761021
propertyTaxRate,medianAgeChangePercent,-0.04173421325804925
medicaidEnrollmentExpansionPercent,educationalAttainmentGoal2030,-0.041738603003798266
computingDeviceAccess2019Percent,under18Percent,-0.04309755170973424
uninsuredResidents2020Percent,populationPercentOfState,-0.043244055482182533
preKEnrollment2023Percent,populationChangeSince2014,-0.043606275016189265
uninsuredResidents2020Percent,population,-0.04360939697693313
repVotePercent2016,agriculturalLandAcres,-0.04373125204020387
medicaidEnrollmentTraditionalPercent,numberOfFarms,-0.045947312906409354
medicaidEnrollmentTraditionalPercent,k12Funding,-0.04604945859537199
propertyTaxTotalLevy,medicaidEnrollmentTraditionalPercent,-0.04671077919478486
repVotePercent2000,adultsWithoutHSDiplomaPercent,-0.046871160228964315
youthOpportunity2019Percent,Gdp2021,-0.04742615030679664
demVotePercent2008,PropertyValuationPerCapita,-0.04760246759935416
demVotePercent2020,uninsuredResidents2020Percent,-0.04780755986064167
puvValuationDeferred,youthOpportunity2022Percent,-0.04802752851954055
repVotePercent2004,k12FundingADM,-0.0481030366790276
demVotePercent2004,over65ChangeSince2014Percent,-0.0484961484620941
medicaidEnrollmentExpansionPercent,populationPercentOfState,-0.04858842464552688
medicaidEnrollmentExpansionPercent,population,-0.04889077908845967
puvValuationDeferred,uninsuredResidents2020Percent,-0.04918093428224061
gdp2022,medianAge,-0.049319357534678934
Gdp2021,medianAge,-0.04947673236308586
youthOpportunity2019Percent,gdp2022,-0.04953116634024964
Long,localSalesTaxRate,-0.04995889302276633
demVotePercent2024,foodInsecurity2021Percent,-0.050144740094884996
educationalAttainmentPercent,preKEnrollment2022Percent,-0.050482756553231325
demVotePercent2008,computingDeviceAccess2022Percent,-0.050880898953928735
demVotePercent2004,PropertyValuationPerCapita,-0.05090998729700912
propertyTaxLevy,k12FundingADM,-0.05124798740427868
demVotePercent2020,numberOfFarms,-0.05158283132809632
repVotePercent2020,childPovertyPercent,-0.05163589849876454
demVotePercent2016,populationChangeSince2014,-0.05171509536743551
medicaidEnrollmentExpansionPercent,k12Funding,-0.05198453273680573
repVotePercent2000,Area (Square Mile),-0.05226671045757619
youthOpportunity2019Percent,numberOfFarms,-0.052277015776954885
propertyTaxTotalLevy,medicaidEnrollmentExpansionPercent,-0.0524343940346946
propertyTaxPerCapita,youthOpportunity2019Percent,-0.05301910920644678
propertyTaxTotalLevy,preKEnrollment2022Percent,-0.05321463800321917
propertyTaxPerCapita,agriculturalLandAcres,-0.05372884574495929
propertyTaxLevy,over65in2024Percent,-0.05402470801974188
preKEnrollment2023Percent,populationPercentOfState,-0.05534210402865169
preKEnrollment2023Percent,population,-0.05591489300277138
Lat,uninsuredResidents2021Percent,-0.05622667422461598
demVotePercent2008,computingDeviceAccess2019Percent,-0.05692586893101441
propertyTaxTotalLevy,medianAge,-0.05745558668349946
educationalAttainmentGoal2030,preKEnrollment2022Percent,-0.05751577004578767
Long,populationChangeSince2014,-0.05972130062370885
Lat,uninsuredResidents2020Percent,-0.059773596060536255
k12Funding,medianAge,-0.06048724222186352
Long,over65in2024Percent,-0.06166977689860598
drugOverdoseEmergenciesPerHundredThousand,k12FundingADM,-0.062473542607606423
repVotePercent2016,perCapitaIncome,-0.06264163045808685
repVotePercent2016,perCapitaIncomeAsPercentofStatePCI,-0.06264163045808685
demVotePercent2024,foodInsecurity2022Percent,-0.06300025708431173
repVotePercent2000,foodInsecurity2021Percent,-0.06306206335469526
repVotePercent2012,agriculturalLandAcres,-0.06344915328727105
Long,uninsuredResidents2020Percent,-0.06426922154622898
repVotePercent2012,k12FundingADM,-0.06428833307801173
PropertyValuationPerCapita,drugOverdoseEmergenciesPerHundredThousand,-0.06457795272880325
Area (Square Mile),over65ChangeSince2014Percent,-0.06472789565370062
repVotePercent2016,under18Percent,-0.06514434374155231
Lat,drugOverdoseEmergenciesPerHundredThousand,-0.06520775380258904
over65in2024Percent,populationChangeSince2014,-0.06567989805032068
educationalAttainmentPercent,agriculturalLandAcres,-0.06584629330198248
puvValuationDeferred,preKEnrollment2023Percent,-0.06586448898432315
Area (Square Mile),over65in2024Percent,-0.06681934702880907
uninsuredResidents2020Percent,averageWeeklyWage,-0.06762400273262716
uninsuredResidents2020Percent,averageWeeklyWageAsPercentofStateAverage,-0.06762400273262716
over65ChangeSince2014Percent,populationChangeSince2014,-0.0678369322878512
repVotePercent2000,agriculturalLandAcres,-0.06941790429058434
demVotePercent2000,PropertyValuationPerCapita,-0.07085465144845668
demVotePercent2016,numberOfFarms,-0.07332912638157611
demVotePercent2024,uninsuredResidents2020Percent,-0.0734718186161473
propertyTaxRate,over65ChangeSince2014Percent,-0.07404314284273444
repVotePercent2004,averageWeeklyWageAsPercentofStateAverage,-0.07428014079982456
repVotePercent2004,averageWeeklyWage,-0.07428014079982456
propertyTaxPerCapita,childPovertyPercent,-0.07474815139552268
preKEnrollment2023Percent,under18ChangeSince2014Percent,-0.07557145981487946
puvDeferredShare,Gdp2021,-0.07561647598062073
localSalesTaxRate,medianAge,-0.07626601363955082
repVotePercent2012,populationPercentOfState,-0.07650294507547527
repVotePercent2012,population,-0.07671761586374251
demVotePercent2008,uninsuredResidents2021Percent,-0.07694866148177038
puvDeferredShare,gdp2022,-0.07702138595442762
educationalAttainmentGoal2030,medianAge,-0.07719014521699845
foodInsecurity2021Percent,numberOfFarms,-0.0776759127151118
Area (Square Mile),preKEnrollment2022Percent,-0.0777103316585807
preKEnrollment2022Percent,computingDeviceAccess2019Percent,-0.07826311670426442
propertyTaxPerCapita,foodInsecurity2021Percent,-0.07932922688862915
demVotePercent2012,computingDeviceAccess2022Percent,-0.08026371999535822
repVotePercent2016,youthOpportunity2022Percent,-0.0804543540081966
preKEnrollment2022Percent,broadbandInternetAccess2022Percent,-0.08090989267050844
computingDeviceAccess2022Percent,under18Percent,-0.08094185400122043
repVotePercent2008,populationPercentOfState,-0.08127628267987126
repVotePercent2008,population,-0.08149355919508147
repVotePercent2004,puvDeferredShare,-0.08205322166770723
propertyTaxTotalLevy,youthOpportunity2022Percent,-0.08220705161826343
educationalAttainmentGoal2030,youthOpportunity2022Percent,-0.08235601895638554
agriculturalLandAcres,medianAge,-0.0824953956276006
repVotePercent2012,educationalAttainmentGoal2030,-0.08322248282184985
demVotePercent2012,uninsuredResidents2021Percent,-0.08365149752650483
repVotePercent2012,propertyTaxTotalLevy,-0.08415556962665273
repVotePercent2016,educationalAttainmentPercent,-0.08423831508857207
demVotePercent2012,computingDeviceAccess2019Percent,-0.08512218504782279
Area (Square Mile),preKEnrollment2023Percent,-0.08518374159345583
Long,uninsuredResidents2021Percent,-0.08599523897503182
youthOpportunity2022Percent,populationPercentOfState,-0.08603993420143421
foodInsecurity2022Percent,medianAgeChangePercent,-0.08619520200533157
youthOpportunity2022Percent,population,-0.08633820016306379
preKEnrollment2023Percent,averageWeeklyWage,-0.08674477740141284
preKEnrollment2023Percent,averageWeeklyWageAsPercentofStateAverage,-0.08674477740141284
youthOpportunity2022Percent,k12Funding,-0.08710693352457992
repVotePercent2012,under18Percent,-0.08729280969733179
Lat,medicaidEnrollmentExpansionPercent,-0.08742870133681725
demVotePercent2012,PropertyValuationPerCapita,-0.08811140462899267
computingDeviceAccess2022Percent,over65in2024Percent,-0.08987576344489125
demVotePercent2000,medianAge,-0.09009590234462662
repVotePercent2000,localSalesTaxRate,-0.09018021432981461
repVotePercent2008,educationalAttainmentGoal2030,-0.09036395577403131
Gdp2021,childPovertyPercent,-0.09091842025218526
repVotePercent2008,propertyTaxTotalLevy,-0.09165721836263889
localSalesTaxRate,over65in2024Percent,-0.09298037492584675
uninsuredResidents2021Percent,educationalAttainmentGoal2030,-0.09308390051161647
gdp2022,childPovertyPercent,-0.09330974106820686
repVotePercent2008,medicaidEnrollmentExpansionPercent,-0.0935224510810101
localSalesTaxRate,youthOpportunity2019Percent,-0.09369851501094334
propertyTaxPerCapita,overDoseDeathsPerHundredThousand,-0.09479372792442835
puvValuationDeferred,youthOpportunity2019Percent,-0.09501383612987961
PropertyValuationPerCapita,foodInsecurity2022Percent,-0.09616141174730607
puvValuationDeferred,preKEnrollment2022Percent,-0.09622835905275733
preKEnrollment2022Percent,under18Percent,-0.09680465087225078
educationalAttainmentPercent,over65in2024Percent,-0.0969613193153314
