Feature 1,Feature 2,Correlation
medicaidEnrollmentExpansionPercent,population,-0.04889077908845967
puvValuationDeferred,uninsuredResidents2020Percent,-0.04918093428224061
gdp2022,medianAge,-0.049319357534678934
Gdp2021,medianAge,-0.04947673236308586
youthOpportunity2019Percent,gdp2022,-0.04953116634024964
Long,localSalesTaxRate,-0.04995889302276633
educationalAttainmentPercent,preKEnrollment2022Percent,-0.050482756553231325
propertyTaxLevy,k12FundingADM,-0.05124798740427868
medicaidEnrollmentExpansionPercent,k12Funding,-0.05198453273680573
youthOpportunity2019Percent,numberOfFarms,-0.052277015776954885
propertyTaxTotalLevy,medicaidEnrollmentExpansionPercent,-0.0524343940346946
propertyTaxPerCapita,youthOpportunity2019Percent,-0.05301910920644678
propertyTaxTotalLevy,preKEnrollment2022Percent,-0.05321463800321917
uninsuredResidents2021Percent,childPovertyTotal,-0.053689744046252666
propertyTaxPerCapita,agriculturalLandAcres,-0.05372884574495929
propertyTaxLevy,over65in2024Percent,-0.05402470801974188
preKEnrollment2023Percent,populationPercentOfState,-0.05534210402865169
preKEnrollment2023Percent,population,-0.05591489300277138
PropertyValuationTotal,youthOpportunity2022Percent,-0.056012620059187494
Lat,uninsuredResidents2021Percent,-0.05622667422461598
propertyTaxTotalLevy,medianAge,-0.05745558668349946
educationalAttainmentGoal2030,preKEnrollment2022Percent,-0.05751577004578767
Long,populationChangeSince2014,-0.05972130062370885
Lat,uninsuredResidents2020Percent,-0.059773596060536255
k12Funding,medianAge,-0.06048724222186352
Long,over65in2024Percent,-0.06166977689860598
drugOverdoseEmergenciesPerHundredThousand,k12FundingADM,-0.062473542607606423
drugOverdoseEmergenciesTotal,uninsuredResidents2021Percent,-0.06324150366907462
Long,uninsuredResidents2020Percent,-0.06426922154622898
PropertyValuationTotal,youthOpportunity2019Percent,-0.06446784643718262
foodInsecurity2022Percent,childPovertyTotal,-0.06453573734018603
PropertyValuationPerCapita,drugOverdoseEmergenciesPerHundredThousand,-0.06457795272880325
Area (Square Mile),over65ChangeSince2014Percent,-0.06472789565370062
Lat,drugOverdoseEmergenciesPerHundredThousand,-0.06520775380258904
over65in2024Percent,populationChangeSince2014,-0.06567989805032068
educationalAttainmentPercent,agriculturalLandAcres,-0.06584629330198248
puvValuationDeferred,preKEnrollment2023Percent,-0.06586448898432315
drugOverdoseEmergenciesTotal,preKEnrollment2023Percent,-0.06599848542278387
Area (Square Mile),over65in2024Percent,-0.06681934702880907
uninsuredResidents2020Percent,averageWeeklyWage,-0.06762400273262716
uninsuredResidents2020Percent,averageWeeklyWageAsPercentofStateAverage,-0.06762400273262716
over65ChangeSince2014Percent,populationChangeSince2014,-0.0678369322878512
overDoseDeathsTotal,youthOpportunity2022Percent,-0.07211264101039944
propertyTaxRate,over65ChangeSince2014Percent,-0.07404314284273444
propertyTaxPerCapita,childPovertyPercent,-0.07474815139552268
preKEnrollment2023Percent,under18ChangeSince2014Percent,-0.07557145981487946
puvDeferredShare,Gdp2021,-0.07561647598062073
localSalesTaxRate,medianAge,-0.07626601363955082
puvDeferredShare,gdp2022,-0.07702138595442762
educationalAttainmentGoal2030,medianAge,-0.07719014521699845
foodInsecurity2021Percent,numberOfFarms,-0.0776759127151118
Area (Square Mile),preKEnrollment2022Percent,-0.0777103316585807
preKEnrollment2022Percent,computingDeviceAccess2019Percent,-0.07826311670426442
adultsWithoutHSDiplomaTotal,preKEnrollment2022Percent,-0.07910039363546152
propertyTaxPerCapita,foodInsecurity2021Percent,-0.07932922688862915
foodInsecurity2021Percent,childPovertyTotal,-0.08010647745721738
preKEnrollment2022Percent,broadbandInternetAccess2022Percent,-0.08090989267050844
computingDeviceAccess2022Percent,under18Percent,-0.08094185400122043
propertyTaxTotalLevy,youthOpportunity2022Percent,-0.08220705161826343
educationalAttainmentGoal2030,youthOpportunity2022Percent,-0.08235601895638554
agriculturalLandAcres,medianAge,-0.0824953956276006
adultsWithoutHSDiplomaTotal,childPovertyPercent,-0.08269850361305164
foodInsecurity2022Percent,adultsWithoutHSDiplomaTotal,-0.08364218551358168
Area (Square Mile),preKEnrollment2023Percent,-0.08518374159345583
Long,uninsuredResidents2021Percent,-0.08599523897503182
youthOpportunity2022Percent,populationPercentOfState,-0.08603993420143421
foodInsecurity2022Percent,medianAgeChangePercent,-0.08619520200533157
youthOpportunity2022Percent,population,-0.08633820016306379
preKEnrollment2023Percent,averageWeeklyWageAsPercentofStateAverage,-0.08674477740141284
preKEnrollment2023Percent,averageWeeklyWage,-0.08674477740141284
youthOpportunity2022Percent,k12Funding,-0.08710693352457992
Lat,medicaidEnrollmentExpansionPercent,-0.08742870133681725
preKEnrollment2023Percent,childPovertyTotal,-0.08762522200956875
overDoseDeathsTotal,youthOpportunity2019Percent,-0.08841333582422153
computingDeviceAccess2022Percent,over65in2024Percent,-0.08987576344489125
Gdp2021,childPovertyPercent,-0.09091842025218526
localSalesTaxRate,over65in2024Percent,-0.09298037492584675
uninsuredResidents2021Percent,educationalAttainmentGoal2030,-0.09308390051161647
gdp2022,childPovertyPercent,-0.09330974106820686
drugOverdoseEmergenciesTotal,foodInsecurity2022Percent,-0.09366275722371818
localSalesTaxRate,youthOpportunity2019Percent,-0.09369851501094334
propertyTaxPerCapita,overDoseDeathsPerHundredThousand,-0.09479372792442835
puvValuationDeferred,youthOpportunity2019Percent,-0.09501383612987961
PropertyValuationPerCapita,foodInsecurity2022Percent,-0.09616141174730607
puvValuationDeferred,preKEnrollment2022Percent,-0.09622835905275733
preKEnrollment2022Percent,under18Percent,-0.09680465087225078
educationalAttainmentPercent,over65in2024Percent,-0.0969613193153314
medicaidEnrollmentTraditionalPercent,averageWeeklyWageAsPercentofStateAverage,-0.09710353530551766
medicaidEnrollmentTraditionalPercent,averageWeeklyWage,-0.09710353530551766
propertyTaxTotalLevy,uninsuredResidents2021Percent,-0.09761750346202142
uninsuredResidents2021Percent,k12Funding,-0.09782198235819574
educationalAttainmentGoal2030,youthOpportunity2019Percent,-0.09783372323984668
foodInsecurity2022Percent,Gdp2021,-0.09970108188194772
propertyTaxTotalLevy,youthOpportunity2019Percent,-0.10194168817512311
foodInsecurity2022Percent,gdp2022,-0.10236029445453614
localSalesTaxRate,youthOpportunity2022Percent,-0.10245539871284355
medicaidEnrollmentExpansionPercent,numberOfFarms,-0.10295945380042519
propertyTaxPerCapita,under18Percent,-0.10348238720284102
propertyTaxPerCapita,numberOfFarms,-0.10354835786161459
agriculturalLandAcres,over65ChangeSince2014Percent,-0.10368985410572665
Lat,overDoseDeathsPerHundredThousand,-0.10407602161418505
k12FundingADM,under18ChangeSince2014Percent,-0.10506271053632553
adultsWithoutHSDiplomaTotal,medianAge,-0.10509020725264354
puvValuationDeferred,uninsuredResidents2021Percent,-0.105147660622392
youthOpportunity2019Percent,populationPercentOfState,-0.10634623161268851
numberOfFarms,over65ChangeSince2014Percent,-0.10650675279606288
youthOpportunity2019Percent,population,-0.1066840905938137
medianAge,populationPercentOfState,-0.10713729232033871
youthOpportunity2019Percent,k12Funding,-0.10741991327257562
medianAge,population,-0.10756576640714603
drugOverdoseEmergenciesTotal,foodInsecurity2021Percent,-0.10813607474733097
propertyTaxPerCapita,drugOverdoseEmergenciesPerHundredThousand,-0.10908471424231064
preKEnrollment2022Percent,populationPercentOfState,-0.10909369068135015
preKEnrollment2022Percent,population,-0.1096549932284392
foodInsecurity2021Percent,adultsWithoutHSDiplomaTotal,-0.110885385447592
agriculturalLandAcres,over65in2024Percent,-0.11194912294425073
computingDeviceAccess2019Percent,over65in2024Percent,-0.11219139269048475
puvDeferredShare,PropertyValuationTotal,-0.1136180370886476
PropertyValuationTotal,over65in2024Percent,-0.11369238029024258
drugOverdoseEmergenciesTotal,childPovertyPercent,-0.11483577718049894
puvDeferredShare,medianAgeChangePercent,-0.11502560269036999
propertyTaxLevy,over65ChangeSince2014Percent,-0.11542629503093464
Lat,veteranPercent,-0.11575792999462445
educationalAttainmentPercent,over65ChangeSince2014Percent,-0.11591546284265188
PropertyValuationTotal,over65ChangeSince2014Percent,-0.11720575976514384
broadbandInternetAccess2019Percent,over65in2024Percent,-0.11737516150199534
uninsuredResidents2021Percent,populationPercentOfState,-0.11822256473117808
uninsuredResidents2021Percent,population,-0.11853652035648783
propertyTaxRate,perCapitaIncome,-0.11902745721951698
propertyTaxRate,perCapitaIncomeAsPercentofStatePCI,-0.11902745721951698
puvDeferredShare,adultsWithoutHSDiplomaTotal,-0.1193118691730022
broadbandInternetAccess2022Percent,over65in2024Percent,-0.11965834466539833
drugOverdoseEmergenciesTotal,preKEnrollment2022Percent,-0.12091204236782367
localSalesTaxRate,over65ChangeSince2014Percent,-0.1211894979853956
medicaidEnrollmentExpansionPercent,averageWeeklyWageAsPercentofStateAverage,-0.12126311151871816
medicaidEnrollmentExpansionPercent,averageWeeklyWage,-0.12126311151871816
overDoseDeathsTotal,uninsuredResidents2021Percent,-0.12133607416287995
computingDeviceAccess2022Percent,over65ChangeSince2014Percent,-0.1240394865335246
puvDeferredShare,k12Funding,-0.12428434752146394
overDoseDeathsTotal,foodInsecurity2022Percent,-0.12476266024199358
preKEnrollment2022Percent,broadbandInternetAccess2019Percent,-0.12570465209096973
foodInsecurity2021Percent,Gdp2021,-0.1265089465152801
numberOfFarms,over65in2024Percent,-0.1269184808276175
propertyTaxPerCapita,medicaidEnrollmentExpansionPercent,-0.12753988227514843
preKEnrollment2022Percent,averageWeeklyWage,-0.1282661498256269
preKEnrollment2022Percent,averageWeeklyWageAsPercentofStateAverage,-0.1282661498256269
foodInsecurity2021Percent,gdp2022,-0.12895383285190196
puvDeferredShare,educationalAttainmentGoal2030,-0.1293238015519738
propertyTaxPerCapita,under18ChangeSince2014Percent,-0.13026201887381408
overDoseDeathsTotal,foodInsecurity2021Percent,-0.13038184734435418
puvValuationDeferred,medicaidEnrollmentTraditionalPercent,-0.1319083588732414
adultsWithoutHSDiplomaPercent,k12FundingADM,-0.1326462319475368
Long,over65ChangeSince2014Percent,-0.132936625026001
preKEnrollment2022Percent,childPovertyTotal,-0.13387593750516982
preKEnrollment2022Percent,numberOfFarms,-0.1350818895244744
medicaidEnrollmentExpansionPercent,medianAgeChangePercent,-0.1360069388283585
drugOverdoseEmergenciesTotal,medianAge,-0.13670876066023946
preKEnrollment2022Percent,under18ChangeSince2014Percent,-0.13834779726052945
broadbandInternetAccess2022Percent,agriculturalLandAcres,-0.13855552988871897
puvValuationDeferred,over65in2024Percent,-0.13859944575250815
uninsuredResidents2020Percent,k12FundingADM,-0.13933142594283354
puvDeferredShare,propertyTaxTotalLevy,-0.1403361224655657
computingDeviceAccess2019Percent,over65ChangeSince2014Percent,-0.14086147196488769
preKEnrollment2022Percent,populationChangeSince2014,-0.14194007132291012
PropertyValuationTotal,foodInsecurity2022Percent,-0.14214467016833665
k12FundingADM,agriculturalLandAcres,-0.1428020192354315
puvValuationDeferred,over65ChangeSince2014Percent,-0.14306504157487454
youthOpportunity2022Percent,medianAgeChangePercent,-0.14604163426170974
Gdp2021,over65in2024Percent,-0.146150051077059
overDoseDeathsTotal,preKEnrollment2023Percent,-0.14659604763385417
broadbandInternetAccess2019Percent,over65ChangeSince2014Percent,-0.14667190922575465
gdp2022,over65in2024Percent,-0.146818151907647
foodInsecurity2021Percent,medianAgeChangePercent,-0.14916239764814054
Gdp2021,over65ChangeSince2014Percent,-0.14947912300697433
gdp2022,over65ChangeSince2014Percent,-0.15042534430560905
computingDeviceAccess2019Percent,agriculturalLandAcres,-0.15046867655738447
uninsuredResidents2020Percent,populationChangeSince2014,-0.15070586355549384
PropertyValuationPerCapita,foodInsecurity2021Percent,-0.15311785381471818
propertyTaxLevy,perCapitaIncome,-0.15380835261564207
propertyTaxLevy,perCapitaIncomeAsPercentofStatePCI,-0.15380835261564207
broadbandInternetAccess2022Percent,over65ChangeSince2014Percent,-0.15418181303019574
broadbandInternetAccess2019Percent,agriculturalLandAcres,-0.15488573679821796
uninsuredResidents2021Percent,averageWeeklyWage,-0.15624090740424018
uninsuredResidents2021Percent,averageWeeklyWageAsPercentofStateAverage,-0.15624090740424018
PropertyValuationTotal,childPovertyPercent,-0.15854332833114707
youthOpportunity2022Percent,averageWeeklyWageAsPercentofStateAverage,-0.15857290590334291
youthOpportunity2022Percent,averageWeeklyWage,-0.15857290590334291
overDoseDeathsTotal,childPovertyPercent,-0.15936742650970448
youthOpportunity2019Percent,averageWeeklyWage,-0.1613616064585885
youthOpportunity2019Percent,averageWeeklyWageAsPercentofStateAverage,-0.1613616064585885
propertyTaxPerCapita,medicaidEnrollmentTraditionalPercent,-0.16288127328105134
averageWeeklyWage,medianAge,-0.16511827616060948
averageWeeklyWageAsPercentofStateAverage,medianAge,-0.16511827616060948
adultsWithoutHSDiplomaPercent,perCapitaIncomeAsPercentofStatePCI,-0.16590393630971442
adultsWithoutHSDiplomaPercent,perCapitaIncome,-0.16590393630971442
computingDeviceAccess2022Percent,agriculturalLandAcres,-0.16606474659947276
PropertyValuationTotal,foodInsecurity2021Percent,-0.16908090421105587
educationalAttainmentGoal2030,childPovertyPercent,-0.17037062923211718
puvValuationDeferred,medicaidEnrollmentExpansionPercent,-0.17045784710911135
k12Funding,childPovertyPercent,-0.1723703075958098
preKEnrollment2023Percent,numberOfFarms,-0.172865512611408
foodInsecurity2022Percent,educationalAttainmentGoal2030,-0.1741977779016405
propertyTaxTotalLevy,childPovertyPercent,-0.18094291689168346
youthOpportunity2022Percent,k12FundingADM,-0.18175086258825943
k12Funding,over65in2024Percent,-0.18203375974055078
puvDeferredShare,populationPercentOfState,-0.18212800048359662
adultsWithoutHSDiplomaPercent,populationChangeSince2014,-0.18254541263598287
puvDeferredShare,population,-0.1826831278532581
puvDeferredShare,childPovertyTotal,-0.18275673276335794
k12FundingADM,under18Percent,-0.182896930801854
uninsuredResidents2021Percent,k12FundingADM,-0.1841399601820356
overDoseDeathsTotal,medianAge,-0.18451795119465708
youthOpportunity2019Percent,medianAgeChangePercent,-0.18502286251758418
propertyTaxTotalLevy,over65in2024Percent,-0.18597237437650926
foodInsecurity2022Percent,k12Funding,-0.18683052574647174
propertyTaxTotalLevy,foodInsecurity2022Percent,-0.18706721195672416
puvDeferredShare,k12FundingADM,-0.18760668774079547
foodInsecurity2022Percent,populationPercentOfState,-0.18941889351923186
youthOpportunity2022Percent,perCapitaIncome,-0.18977821342399182
youthOpportunity2022Percent,perCapitaIncomeAsPercentofStatePCI,-0.18977821342399182
foodInsecurity2022Percent,population,-0.18984313175793993
childPovertyPercent,populationPercentOfState,-0.19228817428644054
k12Funding,over65ChangeSince2014Percent,-0.19259188397456642
childPovertyPercent,population,-0.19260184481763837
childPovertyTotal,medianAge,-0.19303871975133866
PropertyValuationPerCapita,youthOpportunity2022Percent,-0.19361661764025664
propertyTaxTotalLevy,over65ChangeSince2014Percent,-0.19433751096466753
puvDeferredShare,PropertyValuationPerCapita,-0.1949698035095777
Long,numberOfFarms,-0.19647152672506263
foodInsecurity2021Percent,educationalAttainmentGoal2030,-0.1972509722469491
puvDeferredShare,drugOverdoseEmergenciesTotal,-0.19854855373094152
educationalAttainmentGoal2030,over65in2024Percent,-0.19911308512333858
overDoseDeathsTotal,preKEnrollment2022Percent,-0.2000614819482218
uninsuredResidents2020Percent,perCapitaIncome,-0.2011126036188689
uninsuredResidents2020Percent,perCapitaIncomeAsPercentofStatePCI,-0.2011126036188689
uninsuredResidents2021Percent,populationChangeSince2014,-0.2034469426834656
PropertyValuationPerCapita,medicaidEnrollmentExpansionPercent,-0.20465798347130235
educationalAttainmentGoal2030,over65ChangeSince2014Percent,-0.2049994434554312
numberOfFarms,veteranPercent,-0.20753808482821004
foodInsecurity2021Percent,populationPercentOfState,-0.208615773214113
foodInsecurity2021Percent,population,-0.20900844340586883
propertyTaxTotalLevy,foodInsecurity2021Percent,-0.20979051660354336
PropertyValuationPerCapita,under18ChangeSince2014Percent,-0.21021692622658025
foodInsecurity2021Percent,k12Funding,-0.21113550428358638
puvValuationDeferred,foodInsecurity2022Percent,-0.21161790605744973
childPovertyPercent,numberOfFarms,-0.21298867287978004
PropertyValuationPerCapita,agriculturalLandAcres,-0.21558686755252968
puvDeferredShare,perCapitaIncomeAsPercentofStatePCI,-0.21851698894411142
puvDeferredShare,perCapitaIncome,-0.21851698894411142
PropertyValuationPerCapita,youthOpportunity2019Percent,-0.2207373650236678
adultsWithoutHSDiplomaTotal,over65ChangeSince2014Percent,-0.22175778193821535
adultsWithoutHSDiplomaTotal,over65in2024Percent,-0.2223843326066723
PropertyValuationPerCapita,under18Percent,-0.22274893634330603
puvDeferredShare,averageWeeklyWage,-0.22855524761195808
puvDeferredShare,averageWeeklyWageAsPercentofStateAverage,-0.22855524761195808
propertyTaxLevy,educationalAttainmentPercent,-0.23034045195105515
averageWeeklyWage,childPovertyPercent,-0.23095955094253973
averageWeeklyWageAsPercentofStateAverage,childPovertyPercent,-0.23095955094253973
propertyTaxRate,educationalAttainmentPercent,-0.23268512705046493
childPovertyPercent,medianAgeChangePercent,-0.2372432044314926
over65in2024Percent,populationPercentOfState,-0.23809770173748385
over65in2024Percent,population,-0.23860511267285908
medicaidEnrollmentTraditionalPercent,medianAgeChangePercent,-0.24340917487061076
over65ChangeSince2014Percent,populationPercentOfState,-0.2434658906153406
over65ChangeSince2014Percent,population,-0.24397746034139928
uninsuredResidents2020Percent,broadbandInternetAccess2022Percent,-0.24402197178409574
puvValuationDeferred,foodInsecurity2021Percent,-0.24976749653274763
uninsuredResidents2020Percent,educationalAttainmentPercent,-0.2520896376210942
drugOverdoseEmergenciesTotal,over65ChangeSince2014Percent,-0.2525377919013784
drugOverdoseEmergenciesTotal,over65in2024Percent,-0.25592599779082137
foodInsecurity2022Percent,k12FundingADM,-0.26269417639889675
propertyTaxLevy,broadbandInternetAccess2022Percent,-0.26342786255651357
under18ChangeSince2014Percent,medianAge,-0.2637056784556774
Lat,Area (Square Mile),-0.27093800268055235
propertyTaxRate,broadbandInternetAccess2022Percent,-0.27629553978023874
foodInsecurity2022Percent,averageWeeklyWage,-0.27703308848814656
foodInsecurity2022Percent,averageWeeklyWageAsPercentofStateAverage,-0.27703308848814656
puvValuationDeferred,childPovertyPercent,-0.277346083200825
adultsWithoutHSDiplomaPercent,broadbandInternetAccess2022Percent,-0.2785356478943244
youthOpportunity2019Percent,perCapitaIncomeAsPercentofStatePCI,-0.27960006200073173
youthOpportunity2019Percent,perCapitaIncome,-0.27960006200073173
averageWeeklyWageAsPercentofStateAverage,over65in2024Percent,-0.2813876645260281
averageWeeklyWage,over65in2024Percent,-0.2813876645260281
uninsuredResidents2021Percent,perCapitaIncome,-0.2817575480809495
uninsuredResidents2021Percent,perCapitaIncomeAsPercentofStatePCI,-0.2817575480809495
childPovertyTotal,over65ChangeSince2014Percent,-0.2835703282798756
childPovertyTotal,over65in2024Percent,-0.28442318106947256
foodInsecurity2021Percent,averageWeeklyWageAsPercentofStateAverage,-0.2853423911165218
foodInsecurity2021Percent,averageWeeklyWage,-0.2853423911165218
educationalAttainmentPercent,adultsWithoutHSDiplomaPercent,-0.2862505844211689
overDoseDeathsTotal,over65in2024Percent,-0.28756604679714054
puvDeferredShare,overDoseDeathsTotal,-0.28831937309858424
overDoseDeathsTotal,over65ChangeSince2014Percent,-0.2894975804394993
under18Percent,medianAge,-0.2923244331018515
averageWeeklyWageAsPercentofStateAverage,over65ChangeSince2014Percent,-0.29241111990572405
averageWeeklyWage,over65ChangeSince2014Percent,-0.29241111990572405
youthOpportunity2019Percent,k12FundingADM,-0.2942995998640387
youthOpportunity2019Percent,populationChangeSince2014,-0.29620542143797385
propertyTaxLevy,broadbandInternetAccess2019Percent,-0.2983686671623314
PropertyValuationPerCapita,childPovertyPercent,-0.2986419027655052
propertyTaxLevy,populationChangeSince2014,-0.2988303107484537
uninsuredResidents2020Percent,broadbandInternetAccess2019Percent,-0.3031060269698237
propertyTaxRate,broadbandInternetAccess2019Percent,-0.30552506113799743
k12FundingADM,childPovertyPercent,-0.3107578420034525
over65ChangeSince2014Percent,under18Percent,-0.3113837176359989
uninsuredResidents2021Percent,broadbandInternetAccess2022Percent,-0.3116213782441833
propertyTaxRate,computingDeviceAccess2019Percent,-0.3172772739481047
propertyTaxRate,computingDeviceAccess2022Percent,-0.31795051162712046
propertyTaxLevy,computingDeviceAccess2022Percent,-0.32159167885969303
adultsWithoutHSDiplomaPercent,broadbandInternetAccess2019Percent,-0.32329652143276816
propertyTaxLevy,computingDeviceAccess2019Percent,-0.3256285291449566
uninsuredResidents2021Percent,educationalAttainmentPercent,-0.3259047936269776
medicaidEnrollmentExpansionPercent,k12FundingADM,-0.3261681707152796
propertyTaxRate,populationChangeSince2014,-0.32731338399160637
foodInsecurity2021Percent,k12FundingADM,-0.33186346951694723
PropertyValuationPerCapita,medicaidEnrollmentTraditionalPercent,-0.33912254977055295
uninsuredResidents2020Percent,computingDeviceAccess2019Percent,-0.3428768253309787
youthOpportunity2022Percent,populationChangeSince2014,-0.3492047605355333
PropertyValuationPerCapita,propertyTaxRate,-0.3505387027974172
over65in2024Percent,under18Percent,-0.36025637742028715
uninsuredResidents2021Percent,broadbandInternetAccess2019Percent,-0.3619907410779791
youthOpportunity2022Percent,broadbandInternetAccess2022Percent,-0.3623647176950697
youthOpportunity2019Percent,broadbandInternetAccess2022Percent,-0.36941642662084323
adultsWithoutHSDiplomaPercent,computingDeviceAccess2019Percent,-0.3701021863772073
uninsuredResidents2020Percent,computingDeviceAccess2022Percent,-0.37341703092917916
puvDeferredShare,educationalAttainmentPercent,-0.3791032403993588
adultsWithoutHSDiplomaPercent,computingDeviceAccess2022Percent,-0.37950878099513286
medicaidEnrollmentExpansionPercent,perCapitaIncome,-0.38072969414898694
medicaidEnrollmentExpansionPercent,perCapitaIncomeAsPercentofStatePCI,-0.38072969414898694
puvDeferredShare,computingDeviceAccess2022Percent,-0.3879882380656395
puvDeferredShare,populationChangeSince2014,-0.3943318924305468
PropertyValuationPerCapita,propertyTaxLevy,-0.4020502446466779
uninsuredResidents2021Percent,computingDeviceAccess2019Percent,-0.4030942365562427
medicaidEnrollmentTraditionalPercent,k12FundingADM,-0.40691835705028506
puvDeferredShare,computingDeviceAccess2019Percent,-0.4090293693713399
educationalAttainmentPercent,youthOpportunity2022Percent,-0.40906566476422357
youthOpportunity2019Percent,broadbandInternetAccess2019Percent,-0.41076702382547936
over65ChangeSince2014Percent,under18ChangeSince2014Percent,-0.4110343467538267
youthOpportunity2022Percent,broadbandInternetAccess2019Percent,-0.4156617717866752
medicaidEnrollmentExpansionPercent,educationalAttainmentPercent,-0.4161389658489177
medicaidEnrollmentTraditionalPercent,perCapitaIncome,-0.4175600438137673
medicaidEnrollmentTraditionalPercent,perCapitaIncomeAsPercentofStatePCI,-0.4175600438137673
puvDeferredShare,broadbandInternetAccess2019Percent,-0.4183529575128085
educationalAttainmentPercent,youthOpportunity2019Percent,-0.41993923150080587
over65in2024Percent,under18ChangeSince2014Percent,-0.42970248729365906
puvDeferredShare,broadbandInternetAccess2022Percent,-0.4299438511987036
youthOpportunity2022Percent,computingDeviceAccess2019Percent,-0.4326741362704265
youthOpportunity2019Percent,computingDeviceAccess2019Percent,-0.44303699569268057
uninsuredResidents2021Percent,computingDeviceAccess2022Percent,-0.4476860022740278
medicaidEnrollmentExpansionPercent,populationChangeSince2014,-0.4485886827193146
foodInsecurity2022Percent,educationalAttainmentPercent,-0.45373625184321265
foodInsecurity2022Percent,perCapitaIncomeAsPercentofStatePCI,-0.45820895379584403
foodInsecurity2022Percent,perCapitaIncome,-0.45820895379584403
foodInsecurity2022Percent,populationChangeSince2014,-0.4642222128358116
medicaidEnrollmentTraditionalPercent,educationalAttainmentPercent,-0.4666878820279538
youthOpportunity2022Percent,computingDeviceAccess2022Percent,-0.47072024166382864
medicaidEnrollmentTraditionalPercent,populationChangeSince2014,-0.47207711799720486
youthOpportunity2019Percent,computingDeviceAccess2022Percent,-0.47500565742324896
foodInsecurity2021Percent,populationChangeSince2014,-0.47527182175370597
foodInsecurity2021Percent,educationalAttainmentPercent,-0.47790351570038114
perCapitaIncomeAsPercentofStatePCI,childPovertyPercent,-0.479987117761456
perCapitaIncome,childPovertyPercent,-0.479987117761456
medicaidEnrollmentExpansionPercent,broadbandInternetAccess2022Percent,-0.4830200150769943
foodInsecurity2021Percent,perCapitaIncomeAsPercentofStatePCI,-0.5005548863838155
foodInsecurity2021Percent,perCapitaIncome,-0.5005548863838155
foodInsecurity2022Percent,broadbandInternetAccess2022Percent,-0.5025710383763418
medicaidEnrollmentTraditionalPercent,broadbandInternetAccess2022Percent,-0.5028009741866122
medicaidEnrollmentExpansionPercent,broadbandInternetAccess2019Percent,-0.5135902108584107
foodInsecurity2022Percent,broadbandInternetAccess2019Percent,-0.5180922415655019
foodInsecurity2021Percent,broadbandInternetAccess2022Percent,-0.5247995034788195
foodInsecurity2021Percent,broadbandInternetAccess2019Percent,-0.5313976203958677
medicaidEnrollmentTraditionalPercent,broadbandInternetAccess2019Percent,-0.5376584031579718
educationalAttainmentPercent,childPovertyPercent,-0.5438410194794794
foodInsecurity2022Percent,computingDeviceAccess2019Percent,-0.5898352368438105
childPovertyPercent,broadbandInternetAccess2022Percent,-0.5964622388737275
childPovertyPercent,broadbandInternetAccess2019Percent,-0.5991644865393926
medicaidEnrollmentExpansionPercent,computingDeviceAccess2019Percent,-0.6042563782203764
foodInsecurity2021Percent,computingDeviceAccess2019Percent,-0.6087311524868532
medicaidEnrollmentExpansionPercent,computingDeviceAccess2022Percent,-0.6112816764794688
childPovertyPercent,populationChangeSince2014,-0.612982232695076
foodInsecurity2022Percent,computingDeviceAccess2022Percent,-0.6222375800451599
medicaidEnrollmentTraditionalPercent,computingDeviceAccess2019Percent,-0.6227883623243843
foodInsecurity2021Percent,computingDeviceAccess2022Percent,-0.633154945943588
medicaidEnrollmentTraditionalPercent,computingDeviceAccess2022Percent,-0.6355401798905425
childPovertyPercent,computingDeviceAccess2019Percent,-0.6674188107378304
childPovertyPercent,computingDeviceAccess2022Percent,-0.6898565594486599
